#WU	WSHGC	IT	IL	INF	CSB	CSPR	CSPO	HSB	HSPR	HSPO	SD	NoS	SYS	CO2	Comfort
2	2	5	2	2	4	2	0	3	1	3	2	1	17	59057	19.2
2	2	5	2	2	4	2	0	3	1	3	2	1	 2	23835	25.7
2	2	5	2	2	4	2	0	3	1	3	2	1	 3	34994	13.4
2	2	5	2	2	4	2	0	3	1	3	2	1	 4	30637	13.4
2	2	5	2	2	4	2	0	3	1	3	2	1	 5	33079	12.8
2	2	5	2	2	4	2	0	3	1	3	2	1	 6	58030	12.5
2	2	5	2	2	4	2	0	3	1	3	2	1	 7	33932	14.2
2	2	5	2	2	4	2	0	3	1	3	2	1	 8	56372	13.6
2	2	5	2	2	4	2	0	3	1	3	2	1	 9	34916	13.2
2	2	5	2	2	5	3	1	5	2	1	0	3	 1	29540	68.8
2	2	5	2	2	5	3	1	5	2	1	0	3	10	64251	26.3
2	2	5	2	2	5	3	1	5	2	1	0	3	11	28229	65.8
2	2	5	2	2	5	3	1	5	2	1	0	3	12	28446	65.8
2	2	5	2	2	5	3	1	5	2	1	0	3	13	34676	74.0
2	2	5	2	2	5	3	1	5	2	1	0	3	17	63953	65.4
2	2	5	2	2	5	3	1	5	2	1	0	3	 2	29096	68.9
2	2	5	2	2	5	3	1	5	2	1	0	3	 3	38703	26.3
2	2	5	2	2	5	3	1	5	2	1	0	3	 4	33208	26.3
2	2	5	2	2	5	3	1	5	2	1	0	3	 5	37607	55.4
2	2	5	2	2	5	3	1	5	2	1	0	3	 6	72646	50.0
2	2	5	2	2	5	3	1	5	2	1	0	3	 7	38512	56.1
2	2	5	2	2	5	3	1	5	2	1	0	3	 8	71058	50.0
2	2	5	2	2	5	3	1	5	2	1	0	3	 9	38664	26.3
2	2	6	2	2	5	3	1	5	2	1	3	3	 1	29788	65.6
2	2	6	2	2	5	3	1	5	2	1	3	3	10	64499	23.1
2	2	6	2	2	5	3	1	5	2	1	3	3	11	28152	64.0
2	2	6	2	2	5	3	1	5	2	1	3	3	12	28153	64.2
2	2	6	2	2	5	3	1	5	2	1	3	3	13	34658	76.8
2	2	6	2	2	5	3	1	5	2	1	3	3	17	64110	62.9
2	2	6	2	2	5	3	1	5	2	1	3	3	 2	29634	65.6
2	2	6	2	2	5	3	1	5	2	1	3	3	 3	38595	23.1
2	2	6	2	2	5	3	1	5	2	1	3	3	 4	33146	23.1
2	2	6	2	2	5	3	1	5	2	1	3	3	 5	37376	53.6
2	2	6	2	2	5	3	1	5	2	1	3	3	 6	73950	50.0
2	2	6	2	2	5	3	1	5	2	1	3	3	 7	38318	54.5
2	2	6	2	2	5	3	1	5	2	1	3	3	 8	72409	50.0
2	2	6	2	2	5	3	1	5	2	1	3	3	 9	38567	23.1
2	2	6	3	4	1	5	3	2	0	3	2	2	 1	23427	30.0
2	2	6	3	4	1	5	3	2	0	3	2	2	10	49002	11.3
2	2	6	3	4	1	5	3	2	0	3	2	2	11	25225	22.9
2	2	6	3	4	1	5	3	2	0	3	2	2	12	25100	22.7
2	2	6	3	4	1	5	3	2	0	3	2	2	13	29229	64.0
2	2	6	3	4	1	5	3	2	0	3	2	2	17	58438	22.0
2	2	6	3	4	1	5	3	2	0	3	2	2	 2	24113	30.2
2	2	6	3	4	1	5	3	2	0	3	2	2	 3	31219	11.3
2	2	6	3	4	1	5	3	2	0	3	2	2	 4	27788	11.3
2	2	6	3	4	1	5	3	2	0	3	2	2	 5	27968	12.7
2	2	6	3	4	1	5	3	2	0	3	2	2	 6	54776	7.1
2	2	6	3	4	1	5	3	2	0	3	2	2	 7	28953	13.1
2	2	6	3	4	1	5	3	2	0	3	2	2	 8	53284	7.4
2	2	6	3	4	1	5	3	2	0	3	2	2	 9	31219	11.3
2	3	1	3	3	0	4	2	1	2	1	0	4	 1	21323	34.5
2	3	1	3	3	0	4	2	1	2	1	0	4	10	50986	21.4
2	3	1	3	3	0	4	2	1	2	1	0	4	11	24538	26.9
2	3	1	3	3	0	4	2	1	2	1	0	4	12	24593	26.7
2	3	1	3	3	0	4	2	1	2	1	0	4	13	27637	62.6
2	3	1	3	3	0	4	2	1	2	1	0	4	17	56911	26.2
2	3	1	3	3	0	4	2	1	2	1	0	4	 2	22294	34.5
2	3	1	3	3	0	4	2	1	2	1	0	4	 3	32347	21.4
2	3	1	3	3	0	4	2	1	2	1	0	4	 4	29350	21.4
2	3	1	3	3	0	4	2	1	2	1	0	4	 5	26457	12.1
2	3	1	3	3	0	4	2	1	2	1	0	4	 6	49539	8.8
2	3	1	3	3	0	4	2	1	2	1	0	4	 7	27379	12.8
2	3	1	3	3	0	4	2	1	2	1	0	4	 8	48008	9.4
2	3	1	3	3	0	4	2	1	2	1	0	4	 9	32359	21.4
2	3	1	3	3	0	4	2	1	2	2	1	4	 1	21350	32.6
2	3	1	3	3	0	4	2	1	2	2	1	4	10	50654	19.7
2	3	1	3	3	0	4	2	1	2	2	1	4	11	24478	25.1
2	3	1	3	3	0	4	2	1	2	2	1	4	12	24466	24.9
2	3	1	3	3	0	4	2	1	2	2	1	4	13	27689	60.9
2	3	1	3	3	0	4	2	1	2	2	1	4	17	56574	24.2
2	3	1	3	3	0	4	2	1	2	2	1	4	 2	22643	32.6
2	3	1	3	3	0	4	2	1	2	2	1	4	 3	31978	19.7
2	3	1	3	3	0	4	2	1	2	2	1	4	 4	29095	19.7
2	3	1	3	3	0	4	2	1	2	2	1	4	 5	25950	11.3
2	3	1	3	3	0	4	2	1	2	2	1	4	 6	49775	7.1
2	3	1	3	3	0	4	2	1	2	2	1	4	 7	26826	11.8
2	3	1	3	3	0	4	2	1	2	2	1	4	 8	48253	7.8
2	3	1	3	3	0	4	2	1	2	2	1	4	 9	31990	19.7
2	3	1	3	4	0	4	2	1	2	1	0	4	 1	22047	31.5
2	3	1	3	4	0	4	2	1	2	1	0	4	10	52484	20.9
2	3	1	3	4	0	4	2	1	2	1	0	4	11	24946	25.0
2	3	1	3	4	0	4	2	1	2	1	0	4	12	24996	24.8
2	3	1	3	4	0	4	2	1	2	1	0	4	13	28224	60.1
2	3	1	3	4	0	4	2	1	2	1	0	4	17	57310	24.3
2	3	1	3	4	0	4	2	1	2	1	0	4	 2	23071	31.5
2	3	1	3	4	0	4	2	1	2	1	0	4	 3	32980	20.9
2	3	1	3	4	0	4	2	1	2	1	0	4	 4	29966	20.9
2	3	1	3	4	0	4	2	1	2	1	0	4	 5	27066	11.5
2	3	1	3	4	0	4	2	1	2	1	0	4	 6	50853	8.4
2	3	1	3	4	0	4	2	1	2	1	0	4	 7	27982	12.1
2	3	1	3	4	0	4	2	1	2	1	0	4	 8	49322	9.0
2	3	1	3	4	0	4	2	1	2	1	0	4	 9	32993	20.9
2	3	1	3	4	1	4	2	1	3	2	1	5	 1	21820	29.1
2	3	1	3	4	1	4	2	1	3	2	1	5	10	48819	12.2
2	3	1	3	4	1	4	2	1	3	2	1	5	11	24765	22.2
2	3	1	3	4	1	4	2	1	3	2	1	5	12	24738	22.0
2	3	1	3	4	1	4	2	1	3	2	1	5	13	28123	58.6
2	3	1	3	4	1	4	2	1	3	2	1	5	17	56613	21.7
2	3	1	3	4	1	4	2	1	3	2	1	5	 2	23192	29.2
2	3	1	3	4	1	4	2	1	3	2	1	5	 3	31144	12.2
2	3	1	3	4	1	4	2	1	3	2	1	5	 4	28337	12.2
2	3	1	3	4	1	4	2	1	3	2	1	5	 5	26177	10.5
2	3	1	3	4	1	4	2	1	3	2	1	5	 6	50321	6.1
2	3	1	3	4	1	4	2	1	3	2	1	5	 7	27040	10.9
2	3	1	3	4	1	4	2	1	3	2	1	5	 8	48798	6.8
2	3	1	3	4	1	4	2	1	3	2	1	5	 9	31145	12.2
2	3	1	3	4	1	5	4	2	0	3	2	2	 1	23240	27.4
2	3	1	3	4	1	5	4	2	0	3	2	2	10	49002	11.3
2	3	1	3	4	1	5	4	2	0	3	2	2	11	25128	21.0
2	3	1	3	4	1	5	4	2	0	3	2	2	12	24924	21.0
2	3	1	3	4	1	5	4	2	0	3	2	2	13	29138	63.3
2	3	1	3	4	1	5	4	2	0	3	2	2	17	58761	20.3
2	3	1	3	4	1	5	4	2	0	3	2	2	 2	24467	27.6
2	3	1	3	4	1	5	4	2	0	3	2	2	 3	31219	11.3
2	3	1	3	4	1	5	4	2	0	3	2	2	 4	27746	11.3
2	3	1	3	4	1	5	4	2	0	3	2	2	 5	27946	11.6
2	3	1	3	4	1	5	4	2	0	3	2	2	 6	54762	7.1
2	3	1	3	4	1	5	4	2	0	3	2	2	 7	28968	12.0
2	3	1	3	4	1	5	4	2	0	3	2	2	 8	53278	7.4
2	3	1	3	4	1	5	4	2	0	3	2	2	 9	31219	11.3
2	3	2	0	6	3	3	2	1	0	3	2	3	 1	22459	26.7
2	3	2	0	6	3	3	2	1	0	3	2	3	10	47600	10.4
2	3	2	0	6	3	3	2	1	0	3	2	3	11	25206	20.5
2	3	2	0	6	3	3	2	1	0	3	2	3	12	25175	20.4
2	3	2	0	6	3	3	2	1	0	3	2	3	13	28441	54.3
2	3	2	0	6	3	3	2	1	0	3	2	3	17	56890	20.2
2	3	2	0	6	3	3	2	1	0	3	2	3	 2	23709	26.7
2	3	2	0	6	3	3	2	1	0	3	2	3	 3	30676	10.4
2	3	2	0	6	3	3	2	1	0	3	2	3	 4	27923	10.4
2	3	2	0	6	3	3	2	1	0	3	2	3	 5	26842	10.0
2	3	2	0	6	3	3	2	1	0	3	2	3	 6	51170	5.4
2	3	2	0	6	3	3	2	1	0	3	2	3	 7	27702	10.4
2	3	2	0	6	3	3	2	1	0	3	2	3	 8	49644	5.9
2	3	2	0	6	3	3	2	1	0	3	2	3	 9	30662	10.4
2	3	2	0	6	4	3	2	1	3	2	2	2	 1	22698	27.4
2	3	2	0	6	4	3	2	1	3	2	2	2	10	50573	12.8
2	3	2	0	6	4	3	2	1	3	2	2	2	11	25294	21.7
2	3	2	0	6	4	3	2	1	3	2	2	2	12	25296	21.5
2	3	2	0	6	4	3	2	1	3	2	2	2	13	28511	54.9
2	3	2	0	6	4	3	2	1	3	2	2	2	17	57105	21.1
2	3	2	0	6	4	3	2	1	3	2	2	2	 2	24002	27.4
2	3	2	0	6	4	3	2	1	3	2	2	2	 3	31977	12.8
2	3	2	0	6	4	3	2	1	3	2	2	2	 4	29216	12.8
2	3	2	0	6	4	3	2	1	3	2	2	2	 5	27100	10.6
2	3	2	0	6	4	3	2	1	3	2	2	2	 6	51863	6.7
2	3	2	0	6	4	3	2	1	3	2	2	2	 7	27950	11.0
2	3	2	0	6	4	3	2	1	3	2	2	2	 8	50333	7.0
2	3	2	0	6	4	3	2	1	3	2	2	2	 9	31965	12.8
2	3	2	1	1	5	5	4	4	2	2	1	2	10	56036	24.0
2	3	2	1	1	5	5	4	4	2	2	1	2	11	25083	54.7
2	3	2	1	1	5	5	4	4	2	2	1	2	12	24867	54.9
2	3	2	1	1	5	5	4	4	2	2	1	2	13	29761	65.3
2	3	2	1	1	5	5	4	4	2	2	1	2	17	60864	51.7
2	3	2	1	1	5	5	4	4	2	2	1	2	 3	34338	24.0
2	3	2	1	1	5	5	4	4	2	2	1	2	 4	29541	24.1
2	3	2	1	1	5	5	4	4	2	2	1	2	 5	30318	43.9
2	3	2	1	1	5	5	4	4	2	2	1	2	 6	62580	39.5
2	3	2	1	1	5	5	4	4	2	2	1	2	 7	31429	44.4
2	3	2	1	1	5	5	4	4	2	2	1	2	 8	61122	39.7
2	3	2	1	1	5	5	4	4	2	2	1	2	 9	34337	24.0
2	3	3	1	1	4	3	3	2	1	0	3	4	10	46871	13.5
2	3	3	1	1	4	3	3	2	1	0	3	4	11	23581	27.2
2	3	3	1	1	4	3	3	2	1	0	3	4	12	23450	27.0
2	3	3	1	1	4	3	3	2	1	0	3	4	13	27131	68.9
2	3	3	1	1	4	3	3	2	1	0	3	4	17	56095	25.7
2	3	3	1	1	4	3	3	2	1	0	3	4	 3	30199	13.5
2	3	3	1	1	4	3	3	2	1	0	3	4	 4	27015	13.5
2	3	3	1	1	4	3	3	2	1	0	3	4	 5	25498	13.8
2	3	3	1	1	4	3	3	2	1	0	3	4	 6	50776	5.5
2	3	3	1	1	4	3	3	2	1	0	3	4	 7	26377	14.3
2	3	3	1	1	4	3	3	2	1	0	3	4	 8	49262	6.5
2	3	3	1	1	4	3	3	2	1	0	3	4	 9	30184	13.5
2	3	3	1	1	5	4	3	3	1	1	1	0	10	49461	15.8
2	3	3	1	1	5	4	3	3	1	1	1	0	11	24259	38.0
2	3	3	1	1	5	4	3	3	1	1	1	0	12	24198	37.7
2	3	3	1	1	5	4	3	3	1	1	1	0	13	28189	69.6
2	3	3	1	1	5	4	3	3	1	1	1	0	17	57671	34.0
2	3	3	1	1	5	4	3	3	1	1	1	0	 3	31380	15.8
2	3	3	1	1	5	4	3	3	1	1	1	0	 4	27665	15.8
2	3	3	1	1	5	4	3	3	1	1	1	0	 5	27319	24.4
2	3	3	1	1	5	4	3	3	1	1	1	0	 6	55301	17.9
2	3	3	1	1	5	4	3	3	1	1	1	0	 7	28224	24.8
2	3	3	1	1	5	4	3	3	1	1	1	0	 8	53793	18.2
2	3	3	1	1	5	4	3	3	1	1	1	0	 9	31374	15.8
2	3	3	1	2	0	5	4	4	2	2	2	2	 1	25942	57.7
2	3	3	1	2	0	5	4	4	2	2	2	2	10	58362	23.1
2	3	3	1	2	0	5	4	4	2	2	2	2	11	25789	52.0
2	3	3	1	2	0	5	4	4	2	2	2	2	12	25547	52.3
2	3	3	1	2	0	5	4	4	2	2	2	2	13	30616	69.3
2	3	3	1	2	0	5	4	4	2	2	2	2	17	61994	49.4
2	3	3	1	2	0	5	4	4	2	2	2	2	 2	26789	57.6
2	3	3	1	2	0	5	4	4	2	2	2	2	 3	35461	23.1
2	3	3	1	2	0	5	4	4	2	2	2	2	 4	30490	23.1
2	3	3	1	2	0	5	4	4	2	2	2	2	 5	31865	42.6
2	3	3	1	2	0	5	4	4	2	2	2	2	 6	64936	38.3
2	3	3	1	2	0	5	4	4	2	2	2	2	 7	32999	42.6
2	3	3	1	2	0	5	4	4	2	2	2	2	 8	63474	38.7
2	3	3	1	2	0	5	4	4	2	2	2	2	 9	35461	23.1
2	3	3	1	3	1	1	1	0	0	3	3	4	 1	19116	20.7
2	3	3	1	3	1	1	1	0	0	3	3	4	10	42110	9.8
2	3	3	1	3	1	1	1	0	0	3	3	4	11	23914	19.9
2	3	3	1	3	1	1	1	0	0	3	3	4	12	23986	20.0
2	3	3	1	3	1	1	1	0	0	3	3	4	13	26217	49.7
2	3	3	1	3	1	1	1	0	0	3	3	4	17	54499	18.9
2	3	3	1	3	1	1	1	0	0	3	3	4	 2	19940	20.8
2	3	3	1	3	1	1	1	0	0	3	3	4	 3	28562	10.4
2	3	3	1	3	1	1	1	0	0	3	3	4	 4	26378	10.4
2	3	3	1	3	1	1	1	0	0	3	3	4	 5	24234	8.0
2	3	3	1	3	1	1	1	0	0	3	3	4	 6	43896	4.8
2	3	3	1	3	1	1	1	0	0	3	3	4	 7	25000	8.5
2	3	3	1	3	1	1	1	0	0	3	3	4	 9	28479	9.8
2	3	3	2	4	3	3	3	3	2	2	2	3	 1	26112	35.8
2	3	3	2	4	3	3	3	3	2	2	2	3	10	58934	19.7
2	3	3	2	4	3	3	3	3	2	2	2	3	11	26247	28.2
2	3	3	2	4	3	3	3	3	2	2	2	3	12	26113	28.1
2	3	3	2	4	3	3	3	3	2	2	2	3	13	30893	71.6
2	3	3	2	4	3	3	3	3	2	2	2	3	17	60719	26.1
2	3	3	2	4	3	3	3	3	2	2	2	3	 2	27096	37.4
2	3	3	2	4	3	3	3	3	2	2	2	3	 3	35732	19.7
2	3	3	2	4	3	3	3	3	2	2	2	3	 4	31551	19.7
2	3	3	2	4	3	3	3	3	2	2	2	3	 5	31458	18.6
2	3	3	2	4	3	3	3	3	2	2	2	3	 6	62646	14.2
2	3	3	2	4	3	3	3	3	2	2	2	3	 7	32452	18.9
2	3	3	2	4	3	3	3	3	2	2	2	3	 8	61144	14.6
2	3	3	2	4	3	3	3	3	2	2	2	3	 9	35717	19.7
2	3	3	2	5	4	5	0	1	1	1	2	3	 1	22868	9.6
2	3	3	2	5	4	5	0	1	1	1	2	3	10	52746	11.5
2	3	3	2	5	4	5	0	1	1	1	2	3	11	25882	9.8
2	3	3	2	5	4	5	0	1	1	1	2	3	12	26112	11.3
2	3	3	2	5	4	5	0	1	1	1	2	3	13	29014	54.9
2	3	3	2	5	4	5	0	1	1	1	2	3	17	58007	9.7
2	3	3	2	5	4	5	0	1	1	1	2	3	 2	21894	9.6
2	3	3	2	5	4	5	0	1	1	1	2	3	 3	33937	11.5
2	3	3	2	5	4	5	0	1	1	1	2	3	 4	30555	11.5
2	3	3	2	5	4	5	0	1	1	1	2	3	 5	29724	3.7
2	3	3	2	5	4	5	0	1	1	1	2	3	 6	51610	3.3
2	3	3	2	5	4	5	0	1	1	1	2	3	 7	30665	4.3
2	3	3	2	5	4	5	0	1	1	1	2	3	 8	50009	3.9
2	3	3	2	5	4	5	0	1	1	1	2	3	 9	33944	11.5
2	3	4	3	6	0	1	2	2	2	2	3	0	 1	25791	28.7
2	3	4	3	6	0	1	2	2	2	2	3	0	10	59305	20.4
2	3	4	3	6	0	1	2	2	2	2	3	0	11	26648	22.4
2	3	4	3	6	0	1	2	2	2	2	3	0	12	26704	22.3
2	3	4	3	6	0	1	2	2	2	2	3	0	13	30858	62.8
2	3	4	3	6	0	1	2	2	2	2	3	0	17	59803	21.9
2	3	4	3	6	0	1	2	2	2	2	3	0	 2	26708	28.8
2	3	4	3	6	0	1	2	2	2	2	3	0	 3	36140	20.8
2	3	4	3	6	0	1	2	2	2	2	3	0	 4	32675	20.8
2	3	4	3	6	0	1	2	2	2	2	3	0	 5	30990	11.3
2	3	4	3	6	0	1	2	2	2	2	3	0	 6	59335	8.2
2	3	4	3	6	0	1	2	2	2	2	3	0	 7	31879	12.0
2	3	4	3	6	0	1	2	2	2	2	3	0	 8	57795	8.9
2	3	4	3	6	0	1	2	2	2	2	3	0	 9	36035	20.4
2	3	6	2	2	4	2	0	3	1	3	2	1	 1	24595	23.4
2	3	6	2	2	4	2	0	3	1	3	2	1	10	54388	13.2
2	3	6	2	2	4	2	0	3	1	3	2	1	11	26168	22.0
2	3	6	2	2	4	2	0	3	1	3	2	1	12	26641	23.5
2	3	6	2	2	4	2	0	3	1	3	2	1	13	30683	72.0
2	3	6	2	2	4	2	0	3	1	3	2	1	17	59057	19.2
2	3	6	2	2	4	2	0	3	1	3	2	1	 2	23835	25.7
2	3	6	2	2	4	2	0	3	1	3	2	1	 3	34994	13.4
2	3	6	2	2	4	2	0	3	1	3	2	1	 4	30637	13.4
2	3	6	2	2	4	2	0	3	1	3	2	1	 5	33079	12.8
2	3	6	2	2	4	2	0	3	1	3	2	1	 6	58030	12.5
2	3	6	2	2	4	2	0	3	1	3	2	1	 7	33932	14.2
2	3	6	2	2	4	2	0	3	1	3	2	1	 8	56372	13.6
2	3	6	2	2	4	2	0	3	1	3	2	1	 9	34916	13.2
2	3	6	3	3	5	3	1	5	2	1	3	3	 1	31279	64.5
2	3	6	3	3	5	3	1	5	2	1	3	3	10	67528	22.5
2	3	6	3	3	5	3	1	5	2	1	3	3	11	29107	62.6
2	3	6	3	3	5	3	1	5	2	1	3	3	12	29094	62.9
2	3	6	3	3	5	3	1	5	2	1	3	3	13	35813	79.4
2	3	6	3	3	5	3	1	5	2	1	3	3	17	65696	61.9
2	3	6	3	3	5	3	1	5	2	1	3	3	 2	30774	64.6
2	3	6	3	3	5	3	1	5	2	1	3	3	 3	40021	22.5
2	3	6	3	3	5	3	1	5	2	1	3	3	 4	34412	22.5
2	3	6	3	3	5	3	1	5	2	1	3	3	 5	39284	53.7
2	3	6	3	3	5	3	1	5	2	1	3	3	 6	76867	50.0
2	3	6	3	3	5	3	1	5	2	1	3	3	 7	40262	54.4
2	3	6	3	3	5	3	1	5	2	1	3	3	 8	75327	50.0
2	3	6	3	3	5	3	1	5	2	1	3	3	 9	39985	22.5
2	4	1	1	5	0	2	4	0	1	2	0	2	 1	20025	25.4
2	4	1	1	5	0	2	4	0	1	2	0	2	10	45548	13.8
2	4	1	1	5	0	2	4	0	1	2	0	2	11	24121	20.6
2	4	1	1	5	0	2	4	0	1	2	0	2	12	24033	20.6
2	4	1	1	5	0	2	4	0	1	2	0	2	13	26746	44.8
2	4	1	1	5	0	2	4	0	1	2	0	2	17	55452	20.3
2	4	1	1	5	0	2	4	0	1	2	0	2	 2	21635	25.3
2	4	1	1	5	0	2	4	0	1	2	0	2	 3	29452	14.0
2	4	1	1	5	0	2	4	0	1	2	0	2	 4	27325	14.0
2	4	1	1	5	0	2	4	0	1	2	0	2	 5	23822	12.7
2	4	1	1	5	0	2	4	0	1	2	0	2	 6	46222	7.9
2	4	1	1	5	0	2	4	0	1	2	0	2	 7	24658	12.9
2	4	1	1	5	0	2	4	0	1	2	0	2	 8	44708	8.1
2	4	1	1	5	0	2	4	0	1	2	0	2	 9	29412	13.8
2	4	1	2	5	1	2	4	1	2	3	1	3	 1	22307	25.0
2	4	1	2	5	1	2	4	1	2	3	1	3	10	52455	18.1
2	4	1	2	5	1	2	4	1	2	3	1	3	11	24916	19.4
2	4	1	2	5	1	2	4	1	2	3	1	3	12	24777	19.4
2	4	1	2	5	1	2	4	1	2	3	1	3	13	28389	56.7
2	4	1	2	5	1	2	4	1	2	3	1	3	17	57299	19.2
2	4	1	2	5	1	2	4	1	2	3	1	3	 2	23929	25.0
2	4	1	2	5	1	2	4	1	2	3	1	3	 3	32584	18.2
2	4	1	2	5	1	2	4	1	2	3	1	3	 4	29807	18.2
2	4	1	2	5	1	2	4	1	2	3	1	3	 5	26452	11.6
2	4	1	2	5	1	2	4	1	2	3	1	3	 6	52021	7.0
2	4	1	2	5	1	2	4	1	2	3	1	3	 7	27351	12.0
2	4	1	2	5	1	2	4	1	2	3	1	3	 8	50513	7.5
2	4	1	2	5	1	2	4	1	2	3	1	3	 9	32549	18.1
2	4	2	2	6	2	4	1	3	3	1	2	1	 1	28732	29.8
2	4	2	2	6	2	4	1	3	3	1	2	1	10	67879	39.6
2	4	2	2	6	2	4	1	3	3	1	2	1	11	28278	27.4
2	4	2	2	6	2	4	1	3	3	1	2	1	12	28376	27.4
2	4	2	2	6	2	4	1	3	3	1	2	1	13	33122	71.0
2	4	2	2	6	2	4	1	3	3	1	2	1	17	62925	25.5
2	4	2	2	6	2	4	1	3	3	1	2	1	 2	28856	30.8
2	4	2	2	6	2	4	1	3	3	1	2	1	 3	40107	39.6
2	4	2	2	6	2	4	1	3	3	1	2	1	 4	35567	39.6
2	4	2	2	6	2	4	1	3	3	1	2	1	 5	35189	17.1
2	4	2	2	6	2	4	1	3	3	1	2	1	 6	66864	16.9
2	4	2	2	6	2	4	1	3	3	1	2	1	 7	36138	17.6
2	4	2	2	6	2	4	1	3	3	1	2	1	 8	65303	17.3
2	4	2	2	6	2	4	1	3	3	1	2	1	 9	40119	39.6
2	4	4	2	4	2	2	2	1	1	1	0	0	 1	21594	31.8
2	4	4	2	4	2	2	2	1	1	1	0	0	10	48832	13.5
2	4	4	2	4	2	2	2	1	1	1	0	0	11	24686	25.4
2	4	4	2	4	2	2	2	1	1	1	0	0	12	24778	25.1
2	4	4	2	4	2	2	2	1	1	1	0	0	13	27838	60.2
2	4	4	2	4	2	2	2	1	1	1	0	0	17	56538	24.6
2	4	4	2	4	2	2	2	1	1	1	0	0	 2	22586	31.8
2	4	4	2	4	2	2	2	1	1	1	0	0	 3	31452	13.7
2	4	4	2	4	2	2	2	1	1	1	0	0	 4	28637	13.7
2	4	4	2	4	2	2	2	1	1	1	0	0	 5	26565	11.8
2	4	4	2	4	2	2	2	1	1	1	0	0	 6	49692	8.2
2	4	4	2	4	2	2	2	1	1	1	0	0	 7	27418	12.2
2	4	4	2	4	2	2	2	1	1	1	0	0	 8	48150	8.9
2	4	4	2	4	2	2	2	1	1	1	0	0	 9	31404	13.5
2	4	4	3	1	1	2	3	4	3	0	1	2	 1	26158	64.0
2	4	4	3	1	1	2	3	4	3	0	1	2	10	63482	52.9
2	4	4	3	1	1	2	3	4	3	0	1	2	11	25919	55.9
2	4	4	3	1	1	2	3	4	3	0	1	2	12	25852	55.9
2	4	4	3	1	1	2	3	4	3	0	1	2	13	30970	70.4
2	4	4	3	1	1	2	3	4	3	0	1	2	17	60801	52.7
2	4	4	3	1	1	2	3	4	3	0	1	2	 2	27562	63.8
2	4	4	3	1	1	2	3	4	3	0	1	2	 3	37666	53.2
2	4	4	3	1	1	2	3	4	3	0	1	2	 4	33097	53.2
2	4	4	3	1	1	2	3	4	3	0	1	2	 5	31600	44.5
2	4	4	3	1	1	2	3	4	3	0	1	2	 6	65018	39.4
2	4	4	3	1	1	2	3	4	3	0	1	2	 7	32514	44.7
2	4	4	3	1	1	2	3	4	3	0	1	2	 8	63504	39.7
2	4	4	3	1	1	2	3	4	3	0	1	2	 9	37620	52.9
2	4	4	3	5	3	4	4	4	2	2	2	4	 1	29910	50.6
2	4	4	3	5	3	4	4	4	2	2	2	4	10	66954	20.2
2	4	4	3	5	3	4	4	4	2	2	2	4	11	28436	44.5
2	4	4	3	5	3	4	4	4	2	2	2	4	12	28155	44.8
2	4	4	3	5	3	4	4	4	2	2	2	4	13	33799	74.0
2	4	4	3	5	3	4	4	4	2	2	2	4	17	66193	42.6
2	4	4	3	5	3	4	4	4	2	2	2	4	 2	29420	50.5
2	4	4	3	5	3	4	4	4	2	2	2	4	 3	39608	20.2
2	4	4	3	5	3	4	4	4	2	2	2	4	 4	34032	20.2
2	4	4	3	5	3	4	4	4	2	2	2	4	 5	37359	35.9
2	4	4	3	5	3	4	4	4	2	2	2	4	 6	72960	33.9
2	4	4	3	5	3	4	4	4	2	2	2	4	 7	38573	36.3
2	4	4	3	5	3	4	4	4	2	2	2	4	 8	71486	34.6
2	4	4	3	5	3	4	4	4	2	2	2	4	 9	39605	20.2
2	4	4	3	6	5	1	1	2	1	2	2	4	 1	25873	19.4
2	4	4	3	6	5	1	1	2	1	2	2	4	10	56645	11.2
2	4	4	3	6	5	1	1	2	1	2	2	4	11	26773	17.8
2	4	4	3	6	5	1	1	2	1	2	2	4	12	26833	17.8
2	4	4	3	6	5	1	1	2	1	2	2	4	13	31117	60.1
2	4	4	3	6	5	1	1	2	1	2	2	4	17	59435	17.4
2	4	4	3	6	5	1	1	2	1	2	2	4	 2	26465	19.5
2	4	4	3	6	5	1	1	2	1	2	2	4	 3	35064	12.0
2	4	4	3	6	5	1	1	2	1	2	2	4	 4	31646	12.0
2	4	4	3	6	5	1	1	2	1	2	2	4	 5	31240	8.1
2	4	4	3	6	5	1	1	2	1	2	2	4	 6	59271	5.8
2	4	4	3	6	5	1	1	2	1	2	2	4	 7	32078	8.6
2	4	4	3	6	5	1	1	2	1	2	2	4	 8	57716	6.3
2	4	4	3	6	5	1	1	2	1	2	2	4	 9	34969	11.2
2	4	5	0	3	3	4	5	1	1	2	2	5	 1	20047	23.2
2	4	5	0	3	3	4	5	1	1	2	2	5	10	46233	12.9
2	4	5	0	3	3	4	5	1	1	2	2	5	11	23785	20.9
2	4	5	0	3	3	4	5	1	1	2	2	5	12	23527	20.9
2	4	5	0	3	3	4	5	1	1	2	2	5	13	26851	60.2
2	4	5	0	3	3	4	5	1	1	2	2	5	17	56740	19.9
2	4	5	0	3	3	4	5	1	1	2	2	5	 2	21424	23.3
2	4	5	0	3	3	4	5	1	1	2	2	5	 3	29860	12.9
2	4	5	0	3	3	4	5	1	1	2	2	5	 4	27098	13.0
2	4	5	0	3	3	4	5	1	1	2	2	5	 5	24703	11.1
